usia,tinggi,bmi,berat,jk,dosis_mg_per_kg,dosis_mg,exposure_index,exposure_category
18,170,18.5,53.5,P,0.5,26.7,3.7665132273809836,LOW_EXPOSURE
18,170,18.5,53.5,P,1,53.5,4.9777342980073245,LOW_EXPOSURE
18,170,18.5,53.5,P,3,160.4,7.047238551346012,LOW_EXPOSURE
18,170,18.5,53.5,P,5,267.3,8.042122714699113,LOW_EXPOSURE
18,170,18.5,53.5,P,8,427.7,8.966880113900563,MODERATE_EXPOSURE
18,170,18.5,53.5,P,10,534.6,9.408052324320478,MODERATE_EXPOSURE
18,170,18.5,53.5,P,15,802.0,10.212137797401397,MODERATE_EXPOSURE
18,170,18.5,53.5,P,30,1603.9,11.59155872954896,HIGH_EXPOSURE
18,170,18.5,53.5,P,50,2673.2,12.610452513211214,HIGH_EXPOSURE
18,170,22,63.6,L,0.5,31.8,3.831557577365981,LOW_EXPOSURE
18,170,22,63.6,L,1,63.6,5.048046258046666,LOW_EXPOSURE
18,170,22,63.6,L,3,190.7,7.1216924646690885,LOW_EXPOSURE
18,170,22,63.6,L,5,317.9,8.117479464713494,LOW_EXPOSURE
18,170,22,63.6,L,8,508.6,9.042756868403348,MODERATE_EXPOSURE
18,170,22,63.6,L,10,635.8,9.484104419368608,MODERATE_EXPOSURE
18,170,22,63.6,L,15,953.7,10.28842526766377,MODERATE_EXPOSURE
18,170,22,63.6,L,30,1907.4,11.668083412058099,HIGH_EXPOSURE
18,170,22,63.6,L,50,3179.0,12.687072600539754,HIGH_EXPOSURE
18,170,22,63.6,P,0.5,31.8,3.8142315370026907,LOW_EXPOSURE
18,170,22,63.6,P,1,63.6,5.028924713912774,LOW_EXPOSURE
18,170,22,63.6,P,3,190.7,7.101119168347563,LOW_EXPOSURE
18,170,22,63.6,P,5,317.9,8.09658525469231,LOW_EXPOSURE
18,170,22,63.6,P,8,508.6,9.02167711509313,MODERATE_EXPOSURE
18,170,22,63.6,P,10,635.8,9.462961986966338,MODERATE_EXPOSURE
18,170,22,63.6,P,15,953.7,10.267198604251544,MODERATE_EXPOSURE
18,170,22,63.6,P,30,1907.4,11.646771754723424,HIGH_EXPOSURE
18,170,22,63.6,P,50,3179.0,12.665726729564495,HIGH_EXPOSURE
18,170,25,72.2,L,0.5,36.1,3.8653358764151404,LOW_EXPOSURE
18,170,25,72.2,L,1,72.2,5.084132208992738,LOW_EXPOSURE
18,170,25,72.2,L,3,216.7,7.159551277031743,LOW_EXPOSURE
18,170,25,72.2,L,5,361.2,8.155720013668674,LOW_EXPOSURE
18,170,25,72.2,L,8,578.0,9.081216537124213,MODERATE_EXPOSURE
18,170,25,72.2,L,10,722.5,9.522637850661582,MODERATE_EXPOSURE
18,170,25,72.2,L,15,1083.7,10.327057620222654,MODERATE_EXPOSURE
18,170,25,72.2,L,30,2167.5,11.706815345967286,HIGH_EXPOSURE
18,170,25,72.2,L,50,3612.5,12.7258445536268,HIGH_EXPOSURE
18,170,25,72.2,P,0.5,36.1,3.8482118360965147,LOW_EXPOSURE
18,170,25,72.2,P,1,72.2,5.065330341802727,LOW_EXPOSURE
18,170,25,72.2,P,3,216.7,7.139400974432665,LOW_EXPOSURE
18,170,25,72.2,P,5,361.2,8.135272555985583,LOW_EXPOSURE
18,170,25,72.2,P,8,578.0,9.060597419312323,MODERATE_EXPOSURE
18,170,25,72.2,P,10,722.5,9.501960767706173,MODERATE_EXPOSURE
18,170,25,72.2,P,15,1083.7,10.306302660070811,MODERATE_EXPOSURE
18,170,25,72.2,P,30,2167.5,11.685981825243925,HIGH_EXPOSURE
18,170,25,72.2,P,50,3612.5,12.704979415170893,HIGH_EXPOSURE
18,170,28,80.9,L,0.5,40.5,3.8943414809558172,LOW_EXPOSURE
18,170,28,80.9,L,1,80.9,5.115092395224558,LOW_EXPOSURE
18,170,28,80.9,L,3,242.8,7.192011865040726,LOW_EXPOSURE
18,170,28,80.9,L,5,404.6,8.18850353638985,LOW_EXPOSURE
18,170,28,80.9,L,8,647.4,9.11418540522222,MODERATE_EXPOSURE
18,170,28,80.9,L,10,809.2,9.555669108256458,MODERATE_EXPOSURE
18,170,28,80.9,L,15,1213.8,10.360172544100086,MODERATE_EXPOSURE
18,170,28,80.9,L,30,2427.6,11.740014491154566,HIGH_EXPOSURE
18,170,28,80.9,L,50,4046.0,12.75907754426449,HIGH_EXPOSURE
18,170,28,80.9,P,0.5,40.5,3.8773012577609203,LOW_EXPOSURE
18,170,28,80.9,P,1,80.9,5.096470462947443,LOW_EXPOSURE
18,170,28,80.9,P,3,242.8,7.172126092604355,LOW_EXPOSURE
18,170,28,80.9,P,5,404.6,8.168340075320556,LOW_EXPOSURE
18,170,28,80.9,P,8,647.4,9.093861660348331,MODERATE_EXPOSURE
18,170,28,80.9,P,10,809.2,9.535291261174535,MODERATE_EXPOSURE
18,170,28,80.9,P,15,1213.8,10.339722026692852,MODERATE_EXPOSURE
18,170,28,80.9,P,30,2427.6,11.719490685348738,HIGH_EXPOSURE
18,170,28,80.9,P,50,4046.0,12.738524248120736,HIGH_EXPOSURE
18,170,30,86.7,L,0.5,43.3,3.911500745783816,LOW_EXPOSURE
18,170,30,86.7,L,1,86.7,5.133398500451792,LOW_EXPOSURE
18,170,30,86.7,L,3,260.1,7.2111980323560365,LOW_EXPOSURE
18,170,30,86.7,L,5,433.5,8.207879088993593,LOW_EXPOSURE
18,170,30,86.7,L,8,693.6,9.13366964852027,MODERATE_EXPOSURE
18,170,30,86.7,L,10,867.0,9.57518993729417,MODERATE_EXPOSURE
18,170,30,86.7,L,15,1300.5,10.379742435082983,MODERATE_EXPOSURE
18,170,30,86.7,L,30,2601.0,11.75963376875557,HIGH_EXPOSURE
18,170,30,86.7,L,50,4335.0,12.778716668307627,HIGH_EXPOSURE
18,170,30,86.7,P,0.5,43.3,3.8944684205814055,LOW_EXPOSURE
18,170,30,86.7,P,1,86.7,5.11483918917364,LOW_EXPOSURE
18,170,30,86.7,P,3,260.1,7.191423156123953,LOW_EXPOSURE
18,170,30,86.7,P,5,433.5,8.187837640792065,LOW_EXPOSURE
18,170,30,86.7,P,8,693.6,9.11347441405723,MODERATE_EXPOSURE
18,170,30,86.7,P,10,867.0,9.554942807052871,MODERATE_EXPOSURE
18,170,30,86.7,P,15,1300.5,10.359425608669424,MODERATE_EXPOSURE
18,170,30,86.7,P,30,2601.0,11.739246665500408,HIGH_EXPOSURE
18,170,30,86.7,P,50,4335.0,12.758301289947205,HIGH_EXPOSURE
18,170,33,95.4,L,0.5,47.7,3.9345001807523574,LOW_EXPOSURE
18,170,33,95.4,L,1,95.4,5.157927119869369,LOW_EXPOSURE
18,170,33,95.4,L,3,286.1,7.236900080989528,LOW_EXPOSURE
18,170,33,95.4,L,5,476.8,8.233833650099998,LOW_EXPOSURE
18,170,33,95.4,L,8,763.0,9.15976912905181,MODERATE_EXPOSURE
18,170,33,95.4,L,10,953.7,9.601338198168198,MODERATE_EXPOSURE
18,170,33,95.4,L,15,1430.5,10.405956110906173,MODERATE_EXPOSURE
18,170,33,95.4,L,30,2861.1,11.785913292282007,HIGH_EXPOSURE
18,170,33,95.4,L,50,4768.5,12.80502265326676,HIGH_EXPOSURE
18,170,33,95.4,P,0.5,47.7,3.9174271466827424,LOW_EXPOSURE
18,170,33,95.4,P,1,95.4,5.13939799182317,LOW_EXPOSURE
18,170,33,95.4,P,3,286.1,7.217218080161619,LOW_EXPOSURE
18,170,33,95.4,P,5,476.8,8.213899525291355,LOW_EXPOSURE
18,170,33,95.4,P,8,763.0,9.139689664012533,MODERATE_EXPOSURE
18,170,33,95.4,P,10,953.7,9.58120970565096,MODERATE_EXPOSURE
18,170,33,95.4,P,15,1430.5,10.385761788689905,MODERATE_EXPOSURE
18,170,33,95.4,P,30,2861.1,11.765652608493443,HIGH_EXPOSURE
18,170,33,95.4,P,50,4768.5,12.784735274320608,HIGH_EXPOSURE
18,170,37,106.9,L,0.5,53.5,3.9608833987337944,LOW_EXPOSURE
18,170,37,106.9,L,1,106.9,5.186058847248798,LOW_EXPOSURE
18,170,37,106.9,L,3,320.8,7.266374023566966,LOW_EXPOSURE
18,170,37,106.9,L,5,534.6,8.263596480118402,MODERATE_EXPOSURE
18,170,37,106.9,L,8,855.4,9.18969776267479,MODERATE_EXPOSURE
18,170,37,106.9,L,10,1069.3,9.631322643142795,MODERATE_EXPOSURE
18,170,37,106.9,L,15,1603.9,10.436015400525532,MODERATE_EXPOSURE
18,170,37,106.9,L,30,3207.9,11.8160479228757,HIGH_EXPOSURE
18,170,37,106.9,L,50,5346.5,12.835187560575925,HIGH_EXPOSURE
18,170,37,106.9,P,0.5,53.5,3.9436879435833196,LOW_EXPOSURE
18,170,37,106.9,P,1,106.9,5.16748527130458,LOW_EXPOSURE
18,170,37,106.9,P,3,320.8,7.246716772072907,LOW_EXPOSURE
18,170,37,106.9,P,5,534.6,8.243703070585994,MODERATE_EXPOSURE
18,170,37,106.9,P,8,855.4,9.16966834865109,MODERATE_EXPOSURE
18,170,37,106.9,P,10,1069.3,9.611247372443849,MODERATE_EXPOSURE
18,170,37,106.9,P,15,1603.9,10.41587857464183,MODERATE_EXPOSURE
18,170,37,106.9,P,30,3207.9,11.795849064178931,HIGH_EXPOSURE
18,170,37,106.9,P,50,5346.5,12.814963753608811,HIGH_EXPOSURE
18,170,40,115.6,L,0.5,57.8,3.977992798581469,LOW_EXPOSURE
18,170,40,115.6,L,1,115.6,5.204303269596002,LOW_EXPOSURE
18,170,40,115.6,L,3,346.8,7.28549040753242,LOW_EXPOSURE
18,170,40,115.6,L,5,578.0,8.282900612902683,MODERATE_EXPOSURE
18,170,40,115.6,L,8,924.8,9.209109663370192,MODERATE_EXPOSURE
18,170,40,115.6,L,10,1156.0,9.650770821616934,MODERATE_EXPOSURE
18,170,40,115.6,L,15,1734.0,10.455512230042032,MODERATE_EXPOSURE
18,170,40,115.6,L,30,3468.0,11.835593727774658,HIGH_EXPOSURE
18,170,40,115.6,L,50,5780.0,12.854753047328593,HIGH_EXPOSURE
18,170,40,115.6,P,0.5,57.8,3.960672936424155,LOW_EXPOSURE
18,170,40,115.6,P,1,115.6,5.1856540585046185,LOW_EXPOSURE
18,170,40,115.6,P,3,346.8,7.265800957539489,LOW_EXPOSURE
18,170,40,115.6,P,5,578.0,8.262985039233048,MODERATE_EXPOSURE
18,170,40,115.6,P,8,924.8,9.18906395413558,MODERATE_EXPOSURE
18,170,40,115.6,P,10,1156.0,9.63068124927372,MODERATE_EXPOSURE
18,170,40,115.6,P,15,1734.0,10.43536379019269,MODERATE_EXPOSURE
18,170,40,115.6,P,30,3468.0,11.815385977100341,HIGH_EXPOSURE
18,170,40,115.6,P,50,5780.0,12.83452144690812,HIGH_EXPOSURE
18,180,16,51.8,L,0.5,25.9,3.7797636873005587,LOW_EXPOSURE
18,180,16,51.8,L,1,51.8,4.9928096119831205,LOW_EXPOSURE
18,180,16,51.8,L,3,155.5,7.063827865155531,LOW_EXPOSURE
18,180,16,51.8,L,5,259.2,8.059050978527093,LOW_EXPOSURE
18,180,16,51.8,L,8,414.7,8.984005024398709,MODERATE_EXPOSURE
18,180,16,51.8,L,10,518.4,9.42524377516046,MODERATE_EXPOSURE
18,180,16,51.8,L,15,777.6,10.229418755304486,MODERATE_EXPOSURE
18,180,16,51.8,L,30,1555.2,11.608930105961953,HIGH_EXPOSURE
18,180,16,51.8,L,50,2592.0,12.627860315328071,HIGH_EXPOSURE
18,180,16,51.8,P,0.5,25.9,3.7615788436846596,LOW_EXPOSURE
18,180,16,51.8,P,1,51.8,4.972572871504157,LOW_EXPOSURE
18,180,16,51.8,P,3,155.5,7.041917210597795,LOW_EXPOSURE
18,180,16,51.8,P,5,259.2,8.036768620647946,LOW_EXPOSURE
18,180,16,51.8,P,8,414.7,8.961507489857865,MODERATE_EXPOSURE
18,180,16,51.8,P,10,518.4,9.402673506977418,MODERATE_EXPOSURE
18,180,16,51.8,P,15,777.6,10.206750709559978,MODERATE_EXPOSURE
18,180,16,51.8,P,30,1555.2,11.586163356765244,HIGH_EXPOSURE
18,180,16,51.8,P,50,2592.0,12.605053822442539,HIGH_EXPOSURE
18,180,18.5,59.9,L,0.5,30.0,3.820180715339821,LOW_EXPOSURE
18,180,18.5,59.9,L,1,59.9,5.036061619335358,LOW_EXPOSURE
18,180,18.5,59.9,L,3,179.8,7.109261572070696,LOW_EXPOSURE
18,180,18.5,59.9,L,5,299.7,8.104954857162578,LOW_EXPOSURE
18,180,18.5,59.9,L,8,479.5,9.03017884853875,MODERATE_EXPOSURE
18,180,18.5,59.9,L,10,599.4,9.471508481744575,MODERATE_EXPOSURE
18,180,18.5,59.9,L,15,899.1,10.275805350369005,MODERATE_EXPOSURE
18,180,18.5,59.9,L,30,1798.2,11.655439412266755,HIGH_EXPOSURE
18,180,18.5,59.9,L,50,2997.0,12.67441893877569,HIGH_EXPOSURE
18,180,18.5,59.9,P,0.5,30.0,3.802442033472723,LOW_EXPOSURE
18,180,18.5,59.9,P,1,59.9,5.01642162357477,LOW_EXPOSURE
18,180,18.5,59.9,P,3,179.8,7.088079399390687,LOW_EXPOSURE
18,180,18.5,59.9,P,5,299.7,8.08343124807275,LOW_EXPOSURE
18,180,18.5,59.9,P,8,479.5,9.008457746750427,MODERATE_EXPOSURE
18,180,18.5,59.9,P,10,599.4,9.449720650526027,MODERATE_EXPOSURE
18,180,18.5,59.9,P,15,899.1,10.253927834339583,MODERATE_EXPOSURE
18,180,18.5,59.9,P,30,1798.2,11.633471386670793,HIGH_EXPOSURE
18,180,18.5,59.9,P,50,2997.0,12.652414475748994,HIGH_EXPOSURE
18,180,22,71.3,L,0.5,35.6,3.867054628444508,LOW_EXPOSURE
18,180,22,71.3,L,1,71.3,5.086143788776515,LOW_EXPOSURE
18,180,22,71.3,L,3,213.8,7.161807879989705,LOW_EXPOSURE
18,180,22,71.3,L,5,356.4,8.158031663582188,LOW_EXPOSURE
18,180,22,71.3,L,8,570.2,9.083560150273062,MODERATE_EXPOSURE
18,180,22,71.3,L,10,712.8,9.524992283624531,MODERATE_EXPOSURE
18,180,22,71.3,L,15,1069.2,10.329426610795155,MODERATE_EXPOSURE
18,180,22,71.3,L,30,2138.4,11.709199046129715,HIGH_EXPOSURE
18,180,22,71.3,L,50,3564.0,12.728234180687904,HIGH_EXPOSURE
18,180,22,71.3,P,0.5,35.6,3.84966969876423,LOW_EXPOSURE
18,180,22,71.3,P,1,71.3,5.067021943299228,LOW_EXPOSURE
18,180,22,71.3,P,3,213.8,7.141287861311483,LOW_EXPOSURE
18,180,22,71.3,P,5,356.4,8.137203293967415,LOW_EXPOSURE
18,180,22,71.3,P,8,570.2,9.062553617120372,MODERATE_EXPOSURE
18,180,22,71.3,P,10,712.8,9.503925583508387,MODERATE_EXPOSURE
18,180,22,71.3,P,15,1069.2,10.308279070758923,MODERATE_EXPOSURE
18,180,22,71.3,P,30,2138.4,11.687969951575687,HIGH_EXPOSURE
18,180,22,71.3,P,50,3564.0,12.706972261979583,HIGH_EXPOSURE
18,180,25,81.0,L,0.5,40.5,3.9004715186033287,LOW_EXPOSURE
18,180,25,81.0,L,1,81.0,5.121802290625567,LOW_EXPOSURE
18,180,25,81.0,L,3,243.0,7.199185660759754,LOW_EXPOSURE
18,180,25,81.0,L,5,405.0,8.195779313409219,LOW_EXPOSURE
18,180,25,81.0,L,8,648.0,9.121520054188762,MODERATE_EXPOSURE
18,180,25,81.0,L,10,810.0,9.563023630069392,MODERATE_EXPOSURE
18,180,25,81.0,L,15,1215.0,10.367553760139192,MODERATE_EXPOSURE
18,180,25,81.0,L,30,2430.0,11.74742262951879,HIGH_EXPOSURE
18,180,25,81.0,L,50,4050.0,12.766496516131914,HIGH_EXPOSURE
18,180,25,81.0,P,0.5,40.5,3.883218088738423,LOW_EXPOSURE
18,180,25,81.0,P,1,81.0,5.1029223227886975,LOW_EXPOSURE
18,180,25,81.0,P,3,243.0,7.179004426152065,LOW_EXPOSURE
18,180,25,81.0,P,5,405.0,8.175312003576718,LOW_EXPOSURE
18,180,25,81.0,P,8,648.0,9.100887595353633,MODERATE_EXPOSURE
18,180,25,81.0,P,10,810.0,9.542335422906,MODERATE_EXPOSURE
18,180,25,81.0,P,15,1215.0,10.346790668510906,MODERATE_EXPOSURE
18,180,25,81.0,P,30,2430.0,11.726584013004198,HIGH_EXPOSURE
18,180,25,81.0,P,50,4050.0,12.745627508358323,HIGH_EXPOSURE
18,180,28,90.7,L,0.5,45.4,3.9290994881781645,LOW_EXPOSURE
18,180,28,90.7,L,1,90.7,5.152325912300295,LOW_EXPOSURE
18,180,28,90.7,L,3,272.2,7.231162192657267,LOW_EXPOSURE
18,180,28,90.7,L,5,453.6,8.228068296024606,LOW_EXPOSURE
18,180,28,90.7,L,8,725.8,9.153988322297291,MODERATE_EXPOSURE
18,180,28,90.7,L,10,907.2,9.595552240801373,MODERATE_EXPOSURE
18,180,28,90.7,L,15,1360.8,10.4001632866448,MODERATE_EXPOSURE
18,180,28,90.7,L,30,2721.6,11.780113602098766,HIGH_EXPOSURE
18,180,28,90.7,L,50,4536.0,12.799220217061915,HIGH_EXPOSURE
18,180,28,90.7,P,0.5,45.4,3.9118707152237353,LOW_EXPOSURE
18,180,28,90.7,P,1,90.7,5.133560631429747,LOW_EXPOSURE
18,180,28,90.7,P,3,272.2,7.211174896696598,LOW_EXPOSURE
18,180,28,90.7,P,5,453.6,8.20781315604906,LOW_EXPOSURE
18,180,28,90.7,P,8,725.8,9.133578686280714,MODERATE_EXPOSURE
18,180,28,90.7,P,10,907.2,9.575090473498486,MODERATE_EXPOSURE
18,180,28,90.7,P,15,1360.8,10.379631510081797,MODERATE_EXPOSURE
18,180,28,90.7,P,30,2721.6,11.759511236725722,HIGH_EXPOSURE
18,180,28,90.7,P,50,4536.0,12.778589452125921,HIGH_EXPOSURE
18,180,30,97.2,L,0.5,48.6,3.946000407306217,LOW_EXPOSURE
18,180,30,97.2,L,1,97.2,5.170337572980911,LOW_EXPOSURE
18,180,30,97.2,L,3,291.6,7.250024964501941,LOW_EXPOSURE
18,180,30,97.2,L,5,486.0,8.24711407723477,MODERATE_EXPOSURE
18,180,30,97.2,L,8,777.6,9.17313911119378,MODERATE_EXPOSURE
18,180,30,97.2,L,10,972.0,9.61473837179596,MODERATE_EXPOSURE
18,180,30,97.2,L,15,1458.0,10.419396808730136,MODERATE_EXPOSURE
18,180,30,97.2,L,30,2916.0,11.799394825276792,HIGH_EXPOSURE
18,180,30,97.2,L,50,4860.0,12.818520608315346,HIGH_EXPOSURE
18,180,30,97.2,P,0.5,48.6,3.9287455718968722,LOW_EXPOSURE
18,180,30,97.2,P,1,97.2,5.15159744009927,LOW_EXPOSURE
18,180,30,97.2,P,3,291.6,7.2301080069553025,LOW_EXPOSURE
18,180,30,97.2,P,5,486.0,8.22693967932703,LOW_EXPOSURE
18,180,30,97.2,P,8,777.6,9.152816297282708,MODERATE_EXPOSURE
18,180,30,97.2,P,10,972.0,9.594365491112283,MODERATE_EXPOSURE
18,180,30,97.2,P,15,1458.0,10.398956701526124,MODERATE_EXPOSURE
18,180,30,97.2,P,30,2916.0,11.7788869468571,HIGH_EXPOSURE
18,180,30,97.2,P,50,4860.0,12.797985467255437,HIGH_EXPOSURE
18,180,33,106.9,L,0.5,53.5,3.968605738447785,LOW_EXPOSURE
18,180,33,106.9,L,1,106.9,5.1944219382896595,LOW_EXPOSURE
18,180,33,106.9,L,3,320.8,7.275242706605518,LOW_EXPOSURE
18,180,33,106.9,L,5,534.6,8.272575528899239,MODERATE_EXPOSURE
18,180,33,106.9,L,8,855.4,9.198740400129006,MODERATE_EXPOSURE
18,180,33,106.9,L,10,1069.2,9.640386725436231,MODERATE_EXPOSURE
18,180,33,106.9,L,15,1603.8,10.445108272688017,MODERATE_EXPOSURE
18,180,33,106.9,L,30,3207.6,11.825169812483544,HIGH_EXPOSURE
18,180,33,106.9,L,50,5346.0,12.84432112155734,HIGH_EXPOSURE
18,180,33,106.9,P,0.5,53.5,3.951266447632353,LOW_EXPOSURE
18,180,33,106.9,P,1,106.9,5.175663645990006,LOW_EXPOSURE
18,180,33,106.9,P,3,320.8,7.255366240145229,LOW_EXPOSURE
18,180,33,106.9,P,5,534.6,8.252455135623492,MODERATE_EXPOSURE
18,180,33,106.9,P,8,855.4,9.178479489702585,MODERATE_EXPOSURE
18,180,33,106.9,P,10,1069.2,9.62007843054327,MODERATE_EXPOSURE
18,180,33,106.9,P,15,1603.8,10.424736366883263,MODERATE_EXPOSURE
18,180,33,106.9,P,30,3207.6,11.804733796527355,HIGH_EXPOSURE
18,180,33,106.9,P,50,5346.0,12.823859320276917,HIGH_EXPOSURE
18,180,37,119.9,L,0.5,59.9,3.99445601041396,LOW_EXPOSURE
18,180,37,119.9,L,1,119.9,5.221960042409874,LOW_EXPOSURE
18,180,37,119.9,L,3,359.6,7.304074808486696,LOW_EXPOSURE
18,180,37,119.9,L,5,599.4,8.301685946592027,MODERATE_EXPOSURE
18,180,37,119.9,L,8,959.0,9.228010522157135,MODERATE_EXPOSURE
18,180,37,119.9,L,10,1198.8,9.669710600473508,MODERATE_EXPOSURE
18,180,37,119.9,L,15,1798.2,10.474504227894354,MODERATE_EXPOSURE
18,180,37,119.9,L,30,3596.4,11.854638321004625,HIGH_EXPOSURE
18,180,37,119.9,L,50,5994.0,12.8738187851628,HIGH_EXPOSURE
18,180,37,119.9,P,0.5,59.9,3.9769475139752366,LOW_EXPOSURE
18,180,37,119.9,P,1,119.9,5.20310541891176,LOW_EXPOSURE
18,180,37,119.9,P,3,359.6,7.284166711723852,LOW_EXPOSURE
18,180,37,119.9,P,5,599.4,8.281548848492964,MODERATE_EXPOSURE
18,180,37,119.9,P,8,959.0,9.207741633289084,MODERATE_EXPOSURE
18,180,37,119.9,P,10,1198.8,9.649397290797792,MODERATE_EXPOSURE
18,180,37,119.9,P,15,1798.2,10.454131302420333,MODERATE_EXPOSURE
18,180,37,119.9,P,30,3596.4,11.83420533100648,HIGH_EXPOSURE
18,180,37,119.9,P,50,5994.0,12.853361642414328,HIGH_EXPOSURE
18,180,40,129.6,L,0.5,64.8,4.011163364903599,LOW_EXPOSURE
18,180,40,129.6,L,1,129.6,5.239760761230459,LOW_EXPOSURE
18,180,40,129.6,L,3,388.8,7.322714526180206,LOW_EXPOSURE
18,180,40,129.6,L,5,648.0,8.32050620105825,MODERATE_EXPOSURE
18,180,40,129.6,L,8,1036.8,9.246934385895404,MODERATE_EXPOSURE
18,180,40,129.6,L,10,1296.0,9.688669338938652,MODERATE_EXPOSURE
18,180,40,129.6,L,15,1944.0,10.493509733318778,MODERATE_EXPOSURE
18,180,40,129.6,L,30,3888.0,11.873690902272497,HIGH_EXPOSURE
18,180,40,129.6,L,50,6480.0,12.892890284090955,HIGH_EXPOSURE
18,180,40,129.6,P,0.5,64.8,3.993502667039005,LOW_EXPOSURE
18,180,40,129.6,P,1,129.6,5.220799502517954,LOW_EXPOSURE
18,180,40,129.6,P,3,388.8,7.302740393397503,LOW_EXPOSURE
18,180,40,129.6,P,5,648.0,8.300312443868679,MODERATE_EXPOSURE
18,180,40,129.6,P,8,1036.8,9.226614321727503,MODERATE_EXPOSURE
18,180,40,129.6,P,10,1296.0,9.668306716591838,MODERATE_EXPOSURE
18,180,40,129.6,P,15,1944.0,10.473090006228237,MODERATE_EXPOSURE
18,180,40,129.6,P,30,3888.0,11.853213653650123,HIGH_EXPOSURE
18,180,40,129.6,P,50,6480.0,12.872389908970042,HIGH_EXPOSURE
18,190,16,57.8,L,0.5,28.9,3.813746525215418,LOW_EXPOSURE
18,190,16,57.8,L,1,57.8,5.029337253184041,LOW_EXPOSURE
18,190,16,57.8,L,3,173.3,7.102332621388205,LOW_EXPOSURE
18,190,16,57.8,L,5,288.8,8.09798396311486,LOW_EXPOSURE
18,190,16,57.8,L,8,462.1,9.02318421710662,MODERATE_EXPOSURE
18,190,16,57.8,L,10,577.6,9.464505915119194,MODERATE_EXPOSURE
18,190,16,57.8,L,15,866.4,10.268792185973027,MODERATE_EXPOSURE
18,190,16,57.8,L,30,1732.8,11.648415630223688,HIGH_EXPOSURE
18,190,16,57.8,L,50,2888.0,12.66739090414325,HIGH_EXPOSURE
18,190,16,57.8,P,0.5,28.9,3.7956410884786695,LOW_EXPOSURE
18,190,16,57.8,P,1,57.8,5.00924971618112,LOW_EXPOSURE
18,190,16,57.8,P,3,173.3,7.080634368766772,LOW_EXPOSURE
18,190,16,57.8,P,5,288.8,8.07592877361503,LOW_EXPOSURE
18,190,16,57.8,P,8,462.1,9.00092251840173,MODERATE_EXPOSURE
18,190,16,57.8,P,10,577.6,9.44217443219557,MODERATE_EXPOSURE
18,190,16,57.8,P,15,866.4,10.246366906073572,MODERATE_EXPOSURE
18,190,16,57.8,P,30,1732.8,11.625895683263487,HIGH_EXPOSURE
18,190,16,57.8,P,50,2888.0,12.644832843906556,HIGH_EXPOSURE
18,190,18.5,66.8,L,0.5,33.4,3.8538928089463336,LOW_EXPOSURE
18,190,18.5,66.8,L,1,66.8,5.072247905062905,LOW_EXPOSURE
18,190,18.5,66.8,L,3,200.4,7.147366934897509,LOW_EXPOSURE
18,190,18.5,66.8,L,5,333.9,8.143475514199157,LOW_EXPOSURE
18,190,18.5,66.8,L,8,534.3,9.068938218566494,MODERATE_EXPOSURE
18,190,18.5,66.8,L,10,667.8,9.51034826425991,MODERATE_EXPOSURE
18,190,18.5,66.8,L,15,1001.8,10.314753015034055,MODERATE_EXPOSURE
18,190,18.5,66.8,L,30,2003.5,11.694495728499938,HIGH_EXPOSURE
18,190,18.5,66.8,L,50,3339.2,12.713518933266725,HIGH_EXPOSURE
18,190,18.5,66.8,P,0.5,33.4,3.836155000944993,LOW_EXPOSURE
18,190,18.5,66.8,P,1,66.8,5.052670170113247,LOW_EXPOSURE
18,190,18.5,66.8,P,3,200.4,7.126302809046669,LOW_EXPOSURE
18,190,18.5,66.8,P,5,333.9,8.122082999438804,LOW_EXPOSURE
18,190,18.5,66.8,P,8,534.3,9.047355870892186,MODERATE_EXPOSURE
18,190,18.5,66.8,P,10,667.8,9.488701793858407,MODERATE_EXPOSURE
18,190,18.5,66.8,P,15,1001.8,10.293020377991219,MODERATE_EXPOSURE
18,190,18.5,66.8,P,30,2003.5,11.672676149514645,HIGH_EXPOSURE
18,190,18.5,66.8,P,50,3339.2,12.6916643579487,HIGH_EXPOSURE
18,190,22,79.4,L,0.5,39.7,3.9003555900494637,LOW_EXPOSURE
18,190,22,79.4,L,1,79.4,5.121834398932405,LOW_EXPOSURE
18,190,22,79.4,L,3,238.3,7.199348721121858,LOW_EXPOSURE
18,190,22,79.4,L,5,397.1,8.19597252550001,LOW_EXPOSURE
18,190,22,79.4,L,8,635.4,9.121730885329802,MODERATE_EXPOSURE
18,190,22,79.4,L,10,794.2,9.563240443406345,MODERATE_EXPOSURE
18,190,22,79.4,L,15,1191.3,10.367778636403244,MODERATE_EXPOSURE
18,190,22,79.4,L,30,2382.6,11.747655669164399,HIGH_EXPOSURE
18,190,22,79.4,L,50,3971.0,12.766732849606715,HIGH_EXPOSURE
18,190,22,79.4,P,0.5,39.7,3.8828796593735433,LOW_EXPOSURE
18,190,22,79.4,P,1,79.4,5.102673447119277,LOW_EXPOSURE
18,190,22,79.4,P,3,238.3,7.178837048634554,LOW_EXPOSURE
18,190,22,79.4,P,5,397.1,8.175163621815335,LOW_EXPOSURE
18,190,22,79.4,P,8,635.4,9.10075034866266,MODERATE_EXPOSURE
18,190,22,79.4,P,10,794.2,9.542201962560345,MODERATE_EXPOSURE
18,190,22,79.4,P,15,1191.3,10.346662315920995,MODERATE_EXPOSURE
18,190,22,79.4,P,30,2382.6,11.726460836926814,HIGH_EXPOSURE
